LossTrain,LossVal,Accuracy
0.6931473016738892,0.13218184597790242,0.9427
0.6931473016738892,0.11529914803802967,0.9585
0.6931473016738892,0.10058222517371178,0.9586
0.6931473016738892,0.08812013898044825,0.9687
0.6931473016738892,0.08406829284504055,0.9695
0.6931473016738892,0.076435023304075,0.9765
0.6931473016738892,0.07836254997178912,0.9645
0.6931473016738892,0.06715139895677566,0.9777
0.6931473016738892,0.06790234973654151,0.9751
0.6931473016738892,0.06820944731123746,0.9748
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6931473016738892,,
0.6993484497070312,,
0.6931473016738892,,
0.6931473016738892,,
0.6893484592437744,,
0.6931473016738892,,
0.6931473016738892,,
0.6955495476722717,,
0.6855495572090149,,
0.6703540682792664,,
0.6741529703140259,,
0.6627564430236816,,
0.6361643671989441,,
0.6295723915100098,,
0.5739861130714417,,
0.5831285119056702,,
0.5670754313468933,,
0.5706316232681274,,
0.5856527090072632,,
0.5098884105682373,,
0.5421664714813232,,
0.6022385954856873,,
0.5381653904914856,,
0.4945908784866333,,
0.5772076845169067,,
0.5424551963806152,,
0.4158574044704437,,
0.5455686450004578,,
0.46715977787971497,,
0.5044887661933899,,
0.6624532341957092,,
0.6484659314155579,,
0.5227274894714355,,
0.555446445941925,,
0.5209142565727234,,
0.6165744662284851,,
0.5063578486442566,,
0.5496197938919067,,
0.5698162317276001,,
0.5488864183425903,,
0.5124408006668091,,
0.5194976329803467,,
0.5444005131721497,,
0.4905053377151489,,
0.5555543303489685,,
0.4882752597332001,,
0.5317997932434082,,
0.5344005227088928,,
0.5482752323150635,,
0.48275741934776306,,
0.5040817856788635,,
0.47082188725471497,,
0.5268807411193848,,
0.5284196734428406,,
0.47856399416923523,,
0.5534465312957764,,
0.5106475949287415,,
0.5910184383392334,,
0.44660434126853943,,
0.476800799369812,,
0.5289286971092224,,
0.5085397958755493,,
0.5122365355491638,,
0.43323853611946106,,
0.5319181680679321,,
0.46400192379951477,,
0.49966198205947876,,
0.49502769112586975,,
0.553605318069458,,
0.4879710078239441,,
0.43121081590652466,,
0.41299208998680115,,
0.4029940664768219,,
0.4715975224971771,,
0.4770132899284363,,
0.5119962096214294,,
0.4679631292819977,,
0.48115670680999756,,
0.4222530126571655,,
0.44350311160087585,,
0.4946671426296234,,
0.6407160758972168,,
0.5284820199012756,,
0.46802303194999695,,
0.4837697148323059,,
0.5108863711357117,,
0.4305676519870758,,
0.4484619200229645,,
0.556220293045044,,
0.43350720405578613,,
0.5166986584663391,,
0.5093454122543335,,
0.45833972096443176,,
0.45883065462112427,,
0.4867728352546692,,
0.41238099336624146,,
0.3997862637042999,,
0.4776284396648407,,
0.49777278304100037,,
0.5200007557868958,,
0.5891251564025879,,
0.47990646958351135,,
0.5029199719429016,,
0.49456292390823364,,
0.38260528445243835,,
0.43684500455856323,,
0.43885067105293274,,
0.4436773955821991,,
0.4369853734970093,,
0.40837401151657104,,
0.4980132281780243,,
0.4733608663082123,,
0.48647838830947876,,
0.46242523193359375,,
0.46783512830734253,,
0.41674289107322693,,
0.42423465847969055,,
0.4421626925468445,,
0.4655948877334595,,
0.3682157099246979,,
0.4018460512161255,,
0.46368148922920227,,
0.5088749527931213,,
0.4409227669239044,,
0.44344139099121094,,
0.4408005177974701,,
0.4098547399044037,,
0.4249778985977173,,
0.5024493932723999,,
0.45014724135398865,,
0.353657603263855,,
0.499972939491272,,
0.4818681478500366,,
0.4178391993045807,,
0.46898525953292847,,
0.4405522644519806,,
0.48857253789901733,,
0.49703162908554077,,
0.42534664273262024,,
0.42223286628723145,,
0.4175545871257782,,
0.36985713243484497,,
0.45307034254074097,,
0.5092493891716003,,
0.496440589427948,,
0.42284804582595825,,
0.4712173044681549,,
0.4342626929283142,,
0.4202616214752197,,
0.4063302278518677,,
0.4391714036464691,,
0.3957371413707733,,
0.436280220746994,,
0.41309046745300293,,
0.37044575810432434,,
0.46014919877052307,,
0.4749317169189453,,
0.44971030950546265,,
0.38850823044776917,,
0.4943368434906006,,
0.4224071502685547,,
0.40321674942970276,,
0.3765048682689667,,
0.39610591530799866,,
0.45604607462882996,,
0.483036607503891,,
0.44830018281936646,,
0.39625436067581177,,
0.4508589804172516,,
0.4722791314125061,,
0.3704719543457031,,
0.3847821354866028,,
0.4246814250946045,,
0.37360358238220215,,
0.4536457061767578,,
0.4436456561088562,,
0.4306946098804474,,
0.40879687666893005,,
0.5042088627815247,,
0.4503418803215027,,
0.4360544979572296,,
0.41856849193573,,
0.4300433099269867,,
0.3985970616340637,,
0.37347957491874695,,
0.39097338914871216,,
0.433890163898468,,
0.37589001655578613,,
0.4278050363063812,,
0.38790789246559143,,
0.46083247661590576,,
0.37227535247802734,,
0.41497212648391724,,
0.3575810492038727,,
0.43876346945762634,,
0.40443354845046997,,
0.4318324029445648,,
0.40487003326416016,,
0.44729843735694885,,
0.36084744334220886,,
0.4433172345161438,,
0.3684785068035126,,
0.39537692070007324,,
0.34380027651786804,,
0.40002793073654175,,
0.3653789758682251,,
0.4325299561023712,,
0.291493684053421,,
0.39975249767303467,,
0.33735233545303345,,
0.37534457445144653,,
0.4154725670814514,,
0.39079874753952026,,
0.32432860136032104,,
0.2879861891269684,,
0.2737823724746704,,
0.37112557888031006,,
0.3316494822502136,,
0.3282332122325897,,
0.38254523277282715,,
0.3188464939594269,,
