LossTrain,LossVal,Accuracy
0.6931473016738892,0.15387337751686572,0.9122
0.6931473016738892,0.10999832551926375,0.958
0.6893484592437744,0.10317773334681987,0.9584
0.6893484592437744,0.10477694381028414,0.9485
0.6817507147789001,0.08483951475471257,0.9712
0.7055495977401733,0.08590097334235906,0.9671
0.6879518628120422,0.0790671650134027,0.9727
0.6689575910568237,0.08001028712838888,0.9694
0.6913598775863647,0.081226618103683,0.9675
0.7480999827384949,0.07065131362527609,0.9752
0.7085667252540588,,
0.709181547164917,,
0.7331284284591675,,
0.7132006883621216,,
0.6748212575912476,,
0.6483015418052673,,
0.6901648640632629,,
0.7076642513275146,,
0.6556265354156494,,
0.5821221470832825,,
0.6141299605369568,,
0.6582192778587341,,
0.6192991137504578,,
0.6439958214759827,,
0.6873779892921448,,
0.6878669261932373,,
0.5539958477020264,,
0.7356147766113281,,
0.5699525475502014,,
0.5875502824783325,,
0.617652416229248,,
0.5114791393280029,,
0.5709401369094849,,
0.7448833584785461,,
0.6665300726890564,,
0.5994676351547241,,
0.7251336574554443,,
0.6573455929756165,,
0.6564119458198547,,
0.6383474469184875,,
0.6950876712799072,,
0.6398942470550537,,
0.619208812713623,,
0.669527530670166,,
0.593224287033081,,
0.6936910152435303,,
0.6609241366386414,,
0.5738652944564819,,
0.6535466909408569,,
0.6791329383850098,,
0.587273359298706,,
0.6446930766105652,,
0.6762377023696899,,
0.657636284828186,,
0.6082753539085388,,
0.5805754661560059,,
0.6156265735626221,,
0.5929679274559021,,
0.7007080316543579,,
0.869383692741394,,
0.6758131980895996,,
0.6772012114524841,,
0.5915389657020569,,
0.7136909365653992,,
0.6103609800338745,,
0.5711443424224854,,
0.630210816860199,,
0.6134445667266846,,
0.5768787860870361,,
0.6466621160507202,,
0.6361954808235168,,
0.6496756076812744,,
0.5247688889503479,,
0.7066323757171631,,
0.6038834452629089,,
0.6057024598121643,,
0.6167043447494507,,
0.6466323137283325,,
0.6534445285797119,,
0.5270990133285522,,
0.6320480108261108,,
0.6126591563224792,,
0.6340557336807251,,
0.620431125164032,,
0.6538391709327698,,
0.5840257406234741,,
0.5158188939094543,,
0.6201124787330627,,
0.629399299621582,,
0.6305070519447327,,
0.575846791267395,,
0.6474197506904602,,
0.6474899053573608,,
0.6573455929756165,,
0.586415708065033,,
0.5460933446884155,,
0.5716111063957214,,
0.5949432253837585,,
0.6185698509216309,,
0.5664879083633423,,
0.5654821991920471,,
0.5832242369651794,,
0.5658488869667053,,
0.5517555475234985,,
0.5284955501556396,,
0.5940856337547302,,
0.5552356839179993,,
0.558251142501831,,
0.5590046048164368,,
0.545357882976532,,
0.6070690751075745,,
0.5290045738220215,,
0.5576379895210266,,
0.6027333736419678,,
0.5023424625396729,,
0.5424088835716248,,
0.616824746131897,,
0.4790767431259155,,
0.5463598370552063,,
0.5541999936103821,,
0.5750634670257568,,
0.5156023502349854,,
0.5247390270233154,,
0.5667044520378113,,
0.5227033495903015,,
0.4550613462924957,,
0.5758468508720398,,
0.5090045928955078,,
0.5504310727119446,,
0.542264461517334,,
0.5595033168792725,,
0.5123665928840637,,
0.46125876903533936,,
0.5759633183479309,,
0.5189324021339417,,
0.5507977604866028,,
0.5773876905441284,,
0.569545567035675,,
0.4739497900009155,,
0.494913250207901,,
0.5345945954322815,,
0.5352357029914856,,
0.540725588798523,,
0.4902568459510803,,
0.5735167264938354,,
0.5615552663803101,,
0.5170990228652954,,
0.496820867061615,,
0.5333444476127625,,
0.5083233118057251,,
0.5019458532333374,,
0.6290066242218018,,
0.5569247603416443,,
0.5473877787590027,,
0.5740556716918945,,
0.5410422682762146,,
0.5001086592674255,,
0.5981731414794922,,
0.5894253849983215,,
0.5831520557403564,,
0.5805795192718506,,
0.5227633118629456,,
0.5044763684272766,,
0.5461675524711609,,
0.5873417258262634,,
0.5213907957077026,,
0.5308219194412231,,
0.5126131176948547,,
0.4960210919380188,,
0.5416073799133301,,
0.4798198938369751,,
0.5887420177459717,,
0.5103588700294495,,
0.5062376856803894,,
0.5054542422294617,,
0.4934445321559906,,
0.5282232165336609,,
0.6017275452613831,,
0.5934445858001709,,
0.5367766618728638,,
0.503049910068512,,
0.4795697033405304,,
0.5566765069961548,,
0.5236630439758301,,
0.4414830803871155,,
0.47179973125457764,,
0.4877823293209076,,
0.5275620818138123,,
0.4691029489040375,,
0.5298622250556946,,
0.4696899652481079,,
0.5165263414382935,,
0.5172876119613647,,
0.4613329768180847,,
0.4944464862346649,,
0.4228755831718445,,
0.5217255353927612,,
0.48846566677093506,,
0.5911866426467896,,
0.4896197021007538,,
0.517900824546814,,
0.5414531826972961,,
0.43956196308135986,,
0.597510039806366,,
0.46230876445770264,,
0.46887463331222534,,
0.46463310718536377,,
0.5504253506660461,,
0.5505677461624146,,
0.6224831938743591,,
0.522745668888092,,
0.5145388245582581,,
